id_transferencia,cantidad,motivo,cuenta_receptora,banco_receptor,fecha_movimiento,id_cuenta
1875992215,9415.5,Prestamo,00004808283899375202,Invex,2022-07-02,274
4564983632,2338.53,Gasto,00004966870260047883,AFIRME,2022-01-01,524
2561839785,3992.89,Gasto Medico,00009375501297218956,STP,2023-04-01,524
8234315046,9787.68,Deposito,00003201956376499623,002,2022-05-06,578
1603314295,200.42,Prestamo,00002513813335524292,Bancoppel,2023-08-01,324
10407514180,917.86,Deposito,00005941729209339006,STP,2022-01-05,803
9253099767,592.88,Deposito,00007131153194912966,ASP INTEGRA OPC,2023-05-04,249
7433217713,8663.12,Abono,00005872846350351308,ABC CAPITAL,2022-03-02,256
1098811336,4076.82,Abono,00005795580912162232,BBVA MEXICO,2023-09-01,191
7557396354,4917.58,Gasto,00007175684900939864,DONDE,2022-02-03,492
4797288749,8915.01,Pago,00004307221168505821,ASP INTEGRA OPC,2023-01-04,529
2426686693,1560.58,Abono,00005110844245721057,SCOTIABANK,2025-01-03,326
4648566886,1964.29,Prestamo,00001181565388781142,Santander,2023-07-01,779
3942435817,2135.81,Deposito,000010860189066066364,NAFIN,2023-01-04,1032
4695283025,5366.76,Pago,00005265049882423133,AUTOFIN,2024-02-03,550
1013882478,4016.66,Abono,00007932078358338570,ASP INTEGRA OPC,2022-04-04,107
10096120456,3623.8,Gasto Medico,000010544274689981756,BANJERCITO,2024-01-02,550
1156538725,6961.04,Deposito,00009535829610721864,ACTINVER,2024-04-05,1032
3839207002,8891.24,Donacion,00001955561338272319,Afirme,2024-10-04,860
3584193600,5814.39,Gasto Escolar,000010709640002253240,Invex,2024-09-05,468
1672995530,3457.41,Prestamo,00006891906579770972,ACTINVER,2022-08-01,631
2027982685,6729.78,Pago,00008358545075203589,COMPARTAMOS,2024-10-01,690
10598019231,9166.18,Abono,000010289391253222340,AFIRME,2023-01-01,659
10098259241,6477.04,Gasto Medico,00006242331971583547,SANTANDER,2022-01-06,885
5460334085,8192.08,Prestamo,00002763143194644152,AZTECA,2023-10-05,664
5116563861,9133.79,Deposito,000010211502909366176,002,2022-11-06,537
5684714614,7834.66,Abono,00008251898900527896,BANJERCITO,2024-10-01,1011
4481202063,2218.83,Donacion,000010549313008798912,COMPARTAMOS,2022-04-01,18
3633075468,1046.69,Pago,00003874044589619746,Afirme,2023-05-01,128
5432241011,9256.17,Gasto Medico,00003022477133421270,ARCUS,2022-01-03,861
4883376963,239.14,Donacion,00009897409310040420,MERCADO PAGO W,2024-09-06,690
3226587095,5726.8,Deposito,00004602280603766206,002,2023-05-01,855
2755251551,9106.78,Prestamo,00006456302125917605,COMPARTAMOS,2024-06-04,421
1491718488,4910.04,Donacion,00005110756761409851,ALTERNATIVOS,2024-07-05,432
3116588945,8427.76,Gasto Escolar,00005360495284860666,MIFEL,2022-06-03,1033
9530798526,1609.81,Gasto Escolar,00006568387408053442,BANJERCITO,2024-05-01,664
6412735357,3829.99,Deposito,00001252287816329841,Invex,2023-07-05,1135
10798803804,7371.65,Pago,00004621437852357177,NAFIN,2023-11-06,631
6505253540,8553.61,Pago,00007980004814746937,DONDE,2024-02-06,795
2880308353,5317.67,Prestamo,00005782293857150773,MONEXCB,2023-03-05,279
4597867603,2340.25,Gasto,00003161525450850277,BANAMEX,2022-07-02,1116
8205634736,4064.6,Abono,00006492618050167200,Nafin,2022-01-04,542
1820697082,1851.14,Pago,00002038058664654977,Bancoppel,2022-01-02,421
9679799209,1131.62,Gasto Escolar,00006942512680269197,LIBERTAD,2023-07-03,348
1095740089,7892.12,Prestamo,00009402514617643956,ACTINVER,2022-01-05,206
6073308083,1470.36,Deposito,00007612601017313169,AUTOFIN,2022-02-04,1006
3028707204,5700.18,Donacion,00007979815024295664,GBM,2023-03-03,86
6692623336,4712.94,Donacion,00002573825829874744,INBURSA,2024-01-02,529
10491342574,2570.54,Donacion,00005181643992152595,COMPARTAMOS,2024-10-02,610
10801805138,5418.65,Deposito,00007420388081584265,BBVA MEXICO,2023-08-01,153
10243836432,9032.63,Donacion,00001263695654580393,Nafin,2022-11-06,1082
1472982512,6321.73,Abono,00008774561843896224,AZTECA,2023-04-05,821
5569031495,5166.07,Pago,00008006757701813142,ABC CAPITAL,2023-09-04,907
2161842669,8467.82,Donacion,00001875150703831200,NU MEXICO,2024-09-03,884
10641803908,6963.64,Abono,00007387068688833291,ARCUS,2024-02-01,926
3174019220,3696.78,Gasto Escolar,00005888432746076286,Invex,2022-03-05,788
9538332347,9480.76,Donacion,00003683585787531562,NAFIN,2024-10-04,715
7515396227,9522.16,Gasto Medico,00005150772180989135,ASP INTEGRA OPC,2023-10-02,88
3187763736,5823.88,Abono,00003134774565737725,COMPARTAMOS,2023-02-02,1004
1733875588,7913.16,Abono,00004655723404800528,DONDE,2023-01-03,1033
1544016515,7905.7,Gasto,00003745098771461960,MIFEL,2023-05-01,542
5144954925,314.11,Gasto,00004480403126160796,CAJA POP MEXICA,2022-04-02,513
3086218844,2380.1,Gasto Escolar,00009969640964798640,DONDE,2023-01-05,861
7610642747,2229.15,Prestamo,000010391086240263760,BANJERCITO,2023-01-01,421
1232587949,1329.68,Pago,00008896573035782186,BANAMEX,2022-01-05,1032
5857127657,9768.9,Pago,00005646255336426735,BANAMEX,2022-10-05,631
8494481307,4054.51,Pago,00008387363832545968,002,2023-01-05,148
9165502045,6141.05,Gasto Medico,00001899560022233678,AFIRME,2025-01-01,848
3526132995,2984.67,Donacion,00007878301967308307,ASP INTEGRA OPC,2024-01-05,1116
9836673028,1663.92,Gasto Escolar,00003112296234750965,ARCUS,2024-07-06,908
10336849282,5420.99,Donacion,00009157029619530568,MONEXCB,2022-01-06,1025
8763378517,548.87,Donacion,00001830885898970808,Afirme,2024-08-01,1131
5510612197,1589.87,Pago,00003155042596317662,SCOTIABANK,2023-11-01,772
6490482027,468.89,Pago,000010222699856929428,ACTINVER,2023-11-06,1015
6822017099,9313.81,Deposito,00007113765248013255,BANAMEX,2023-09-04,788
2504649396,9413.65,Deposito,00001914265676101817,BBVA MEXICO,2024-07-04,274
8040303955,7687.95,Pago,00008700050099886002,AFIRME,2023-11-03,381
1667705590,3569.17,Gasto,00002396011203334757,BANCOPPEL,2024-07-05,788
5640797025,5554.17,Abono,00009619633206406252,002,2024-09-06,249
9797656909,8674.46,Gasto,00005997283203369885,NAFIN,2024-03-06,742
8076217777,1992.23,Gasto Escolar,00007020681108374935,BANAMEX,2023-06-02,468
7926884898,5341.26,Abono,00005114307938323496,BBVA MEXICO,2022-02-01,885
2115912783,3861.12,Gasto Medico,00009420053849149114,ALTERNATIVOS,2022-01-04,372
10889752533,5078.38,Gasto,00007935715714056075,AFIRME,2023-09-05,1033
1673925441,2326.51,Prestamo,00003520615782313576,SPIN BY OXXO,2022-01-01,855
1707707514,5534.06,Gasto Medico,00008388230434771162,NU MEXICO,2022-08-06,107
9634238268,7301.09,Gasto Medico,00007707064685508768,FONDEADORA,2023-02-04,884
3343104787,5894.03,Prestamo,00006275913724897603,BANREGIO,2023-01-02,717
4044923646,217.28,Abono,000010634927230518080,002,2024-08-01,940
7748910961,9973.19,Donacion,00005209323330700441,SPIN BY OXXO,2023-07-01,912
2779650765,2992.37,Gasto,00001783509476289941,Invex,2022-01-01,389
1773718995,4380.55,Gasto,00008922567340969429,ARCUS,2023-08-05,1033
9747417856,9826.14,Donacion,00001967179243775817,NU MEXICO,2024-10-01,389
8742989089,5782.05,Abono,00002917940698471752,BANAMEX,2024-07-01,876
7622841883,6435.04,Pago,00005562653396042216,SCOTIABANK,2025-01-06,492
3721155180,595.72,Abono,000010921243748965768,STP,2023-01-06,537
6361172957,9733.84,Deposito,00004261166766268058,CAJA POP MEXICA,2024-01-01,324
9328057660,1555.5,Deposito,00005087334052007066,Bancoppel,2023-10-01,760
1595096391,486.78,Gasto Medico,00007480768691676544,CAJA POP MEXICA,2023-02-01,827
2028720928,4181.07,Gasto,00008093225730413784,NAFIN,2022-02-01,860
3687474245,39.62,Donacion,00005887580689451381,AFIRME,2022-09-01,274
4627400341,4396.95,Pago,00003968267033261363,MERCADO PAGO W,2024-07-03,376
9050111659,7237.47,Gasto,00008752172465071532,ABC CAPITAL,2023-10-01,733
9977824401,6890.88,Pago,00005687682522829837,CAJA POP MEXICA,2024-06-02,496
2469299138,8518.3,Abono,00004277595425054818,SCOTIABANK,2022-05-01,496
8141586703,4637.92,Pago,00003161366620855412,BBASE,2024-04-01,995
9567883475,9312.83,Gasto Escolar,00004572695715652303,SCOTIABANK,2023-05-06,621
3562030557,6810.3,Gasto Escolar,00008300484484284455,AFIRME,2022-03-01,401
7933074720,9372.94,Deposito,000010127583669220404,AFIRME,2023-09-05,8
2544839120,9509.86,Donacion,00005694468410152042,STP,2022-08-06,621
10330057752,6869.9,Donacion,00007525024103249859,MERCADO PAGO W,2022-06-02,372
10902612507,1399.02,Deposito,00008290058647732560,BANAMEX,2022-06-01,887
10569754560,5957.17,Prestamo,00001996393357324241,SCOTIABANK,2024-02-04,730
6680759470,7586.7,Gasto Medico,00008936110377947417,SANTANDER,2024-10-05,311
3048047916,1803.88,Prestamo,00008937745736293844,BAJIO,2024-08-06,86
6637834117,1829.37,Gasto Medico,00006416280342184619,MERCADO PAGO W,2022-11-06,718
4275260416,1311.12,Abono,00008998201340275282,BANAMEX,2024-10-06,760
3519007083,2406.65,Donacion,00005313560856481167,AZTECA,2024-04-04,356
3713502370,4945.69,Gasto Escolar,000010415124994888976,NU MEXICO,2024-10-05,933
4941657563,6654.83,Abono,00003703257763922280,DONDE,2023-08-02,389
5256079646,8551.67,Gasto Escolar,00007308496229672165,BANAMEX,2022-11-03,1016
3148328451,2003.66,Gasto Escolar,00002727444147811132,MIFEL,2022-06-01,928
5885410252,2426.72,Gasto,00006553376624082016,BANJERCITO,2023-04-01,262
6625154351,8531.03,Prestamo,00006244232119862766,LIBERTAD,2023-02-06,563
3862220327,8407.08,Gasto Escolar,00003802941833884751,Nafin,2024-01-06,389
2481517291,9992.4,Prestamo,00005992461724048274,BANCOPPEL,2024-01-06,610
10179072986,7779.07,Gasto Escolar,00001528050117044070,INBURSA,2022-03-06,596
8169467851,2299.51,Gasto Medico,00001244107523933650,STP,2022-07-01,1102
9844463830,4095.5,Abono,00004271902205969630,BANJERCITO,2024-08-03,1029
5050926785,3520.7,Prestamo,00004465197863211580,ALTERNATIVOS,2023-10-05,761
5182557416,8727.88,Donacion,00007609722461662888,MERCADO PAGO W,2022-10-01,389
9814759549,3881.09,Donacion,00007782768192177134,HSBC,2023-05-02,352
4461135797,5258.44,Abono,00004134749229643161,BBASE,2024-07-02,389
8321278072,3707.74,Gasto,00007674974654252559,MERCADO PAGO W,2024-07-03,761
6659677152,6281.43,Prestamo,00002633127531606027,KLAR,2023-05-03,206
3761557892,1310.72,Pago,00006851595983983753,BBVA MEXICO,2024-05-01,234
4918196568,506.81,Gasto,00003628753769120289,FONDEADORA,2023-05-01,297
2695719373,1567.55,Pago,00002910215802823192,BANREGIO,2024-10-02,311
9745332588,7459.23,Abono,00006301686917823472,ABC CAPITAL,2022-09-01,884
6504952220,6573.34,Gasto,00001648705646124739,BANREGIO,2023-10-02,234
2820083278,274.7,Abono,000010437606238073804,ASP INTEGRA OPC,2023-11-01,1071
4208093833,3624.34,Pago,00003375565933895547,BBVA MEXICO,2023-09-06,1107
2213111058,4652.32,Abono,00007171096766558102,BANJERCITO,2023-05-02,497
10120731224,1943.64,Abono,00004055210581107197,ARCUS,2023-09-01,136
1135734267,8422.68,Gasto Medico,00002322993166742423,CONSUBANCO,2023-04-06,46
10418275933,7231.89,Gasto,00003110617170000968,Afirme,2023-09-06,389
6693301055,7539.18,Gasto Escolar,00008869875283736103,SCOTIABANK,2024-02-06,112
3219942378,2983.22,Gasto Medico,00001275622325019831,GBM,2023-01-02,984
7709212038,9164.89,Pago,00006558052366396345,BAJIO,2023-06-04,876
1372893487,5483.83,Pago,00006010206769805776,INVEX,2022-08-04,262
6699223390,4881.97,Gasto Medico,00004342343726233790,HSBC,2025-01-05,788
8087390875,9744.67,Abono,000010182157777939024,Santander,2023-07-03,760
10930277023,9656.97,Gasto Medico,00001992422773808139,SANTANDER,2022-08-05,413
4004895130,8766.2,Gasto Escolar,00009256784906330586,BANREGIO,2024-09-03,1033
4282780900,0.39,Donacion,00001383528105020523,ALTERNATIVOS,2024-02-04,1025
5666363087,9721.35,Abono,00004918126599814096,NAFIN,2023-02-06,16
7467999434,4750.9,Gasto,000010754055932160012,MONEXCB,2024-10-01,1029
3185452082,3445.46,Gasto,00002212415187865074,Mifel,2024-07-04,497
5347673210,8191.52,Donacion,00009012427725094968,BAJIO,2024-06-03,345
1590427582,9204.48,Gasto,000010276340812159816,ALTERNATIVOS,2022-10-01,153
9372164914,3848.85,Donacion,00001134247278679202,Santander,2024-05-01,402
4521199381,1788.55,Donacion,000010813871109824672,Nafin,2023-06-03,995
7538230645,338.38,Pago,00003759699080456881,Nafin,2022-08-04,668
2786147037,4615.36,Donacion,00002481682385305774,Nafin,2024-07-05,1107
3209480838,7830.16,Abono,000010304953628694072,BANAMEX,2024-05-01,16
4120343012,8296,Deposito,00004676556622079636,FONDEADORA,2024-05-01,389
2242201110,3795.19,Gasto Medico,00009798552639329058,NAFIN,2023-09-01,373
5141915056,9715.88,Gasto Escolar,00007359500090458494,FONDEADORA,2023-10-04,950
9485982220,6303.81,Gasto Medico,00003993560337852526,STP,2023-09-02,946
9181082738,666.32,Prestamo,00007828087036146054,MIFEL,2022-01-06,984
6772679247,6617.67,Gasto Medico,00001601847054611941,AUTOFIN,2023-04-01,884
8683661146,9522.59,Prestamo,00009336992258873180,SCOTIABANK,2024-10-02,960
6577405884,7016.08,Abono,00005071114380656657,COMPARTAMOS,2023-05-05,1033
7338736477,4402.18,Donacion,00005348118272493118,BANCOPPEL,2022-10-02,311
6685240073,199.5,Donacion,00006811327886027824,002,2024-11-02,1029
9289049496,3512.88,Gasto Escolar,00007628027845322340,SPIN BY OXXO,2024-11-02,849
4919044571,9642.74,Gasto Escolar,00003967198552560904,KLAR,2022-04-01,1033
10591047352,7888.88,Gasto Escolar,00004785057937405785,KLAR,2022-04-01,324
2469554757,1023.54,Gasto Medico,00007815515956265479,ARCUS,2023-10-01,1004
2517208778,9624.32,Gasto,00009760303807067312,CAJA POP MEXICA,2023-05-02,274
1380318665,7869.56,Deposito,00001794451565684777,BANREGIO,2022-11-06,274
5124766761,5422.14,Prestamo,00002421274109456467,Afirme,2023-01-02,468
9801919046,9189.63,Prestamo,00001941587043812602,GBM,2022-03-04,1135
10713526366,5131.21,Gasto Escolar,00006344017809049553,GBM,2023-09-04,389
2623764030,6985.41,Gasto,000010837058311019232,Mifel,2023-01-01,1121
5909013164,6837.96,Pago,000010706061246228784,Nafin,2022-07-03,971
8203526696,3284.37,Prestamo,00004243329853981509,AUTOFIN,2023-03-01,855
8634812960,4460.99,Prestamo,00006300760809328009,STP,2024-08-05,760
1368463714,380.68,Gasto Escolar,00007995286892020989,BANJERCITO,2022-10-04,986
4222044797,5349.46,Gasto Escolar,00007031357487731546,AUTOFIN,2024-11-04,8
10931345503,4689.83,Gasto Escolar,00005690082135561758,SPIN BY OXXO,2022-01-06,1107
3539487010,6978.52,Gasto Escolar,00009519022515151362,BANCOPPEL,2022-06-06,345
9149517547,6020.27,Gasto Escolar,00007778075541514839,BANCOPPEL,2024-05-03,1029
9764101634,4541.59,Gasto,00007138442492923839,MONEXCB,2022-01-03,899
2896866110,347.57,Pago,00001805828292970765,SCOTIABANK,2022-07-04,859
9928699231,8018,Gasto Escolar,00003451066911788029,Afirme,2022-07-01,733
8106765518,4903.27,Pago,00005242285536059605,INBURSA,2023-08-01,193
5055112658,8269.06,Pago,00004297834286189201,LIBERTAD,2022-01-03,290
4046252044,1277.51,Gasto Medico,00001844625759134359,CAJA POP MEXICA,2023-04-04,706
5219990879,1785.43,Abono,00006476071090971797,BANAMEX,2023-09-05,1033
3231449328,779.53,Donacion,00001928748086814406,NAFIN,2024-10-01,489
2740403235,9533.35,Prestamo,00007358166962505907,SANTANDER,2022-07-01,1047
4984750547,3103,Prestamo,00009817243182042408,MIFEL,2024-11-03,372
9876097249,768.94,Gasto Medico,00008784909945370313,Bancoppel,2022-08-01,567
8969676294,5185.94,Gasto,00003183780810067724,ALTERNATIVOS,2022-01-06,403
7531200208,3839.25,Gasto Escolar,00005168928562534222,Invex,2022-10-01,591
9480542335,7296.23,Prestamo,00006115110808226677,BBVA MEXICO,2022-08-03,542
8882465611,6936.43,Abono,00005798981897481050,ASP INTEGRA OPC,2022-04-06,1033
6676367955,2484.15,Pago,000010615615669952236,AUTOFIN,2023-05-01,1121
3322891679,9493.74,Gasto Escolar,000010081207813662624,Santander,2022-02-03,107
8530661780,8410.55,Donacion,00005563484497982024,MERCADO PAGO W,2024-06-02,128
1384638086,9282.48,Prestamo,00003874825274235313,Nafin,2024-01-04,1032
4251725058,958.95,Gasto Medico,00004130573798458540,BBASE,2024-08-03,311
2289992036,6475.19,Gasto,00006873410671177291,AZTECA,2024-01-05,389
2751022129,7127.23,Deposito,000011092595704212820,KLAR,2023-03-05,1006
9982264467,5389.88,Gasto Escolar,00003907188231424569,BABIEN,2023-09-02,721
8565956333,281.8,Deposito,00005995360454747784,BANAMEX,2024-01-01,563
2403687966,2217.27,Gasto,000010203276511971764,002,2023-09-02,864
7564748403,9874.7,Deposito,00006632865722853555,AZTECA,2023-01-06,439
10618556027,325.93,Pago,00006754038070661942,CAJA POP MEXICA,2024-09-02,311
5159466383,1522.58,Gasto Medico,00006637526391761936,CONSUBANCO,2024-02-05,620
6682646279,4640.9,Gasto,00004939286626028058,GBM,2022-05-03,369
2823184938,4114.71,Donacion,000010899683953139996,NAFIN,2022-06-02,434
1982102516,9265.46,Deposito,00001331622680157875,AFIRME,2024-01-06,1121
2827548635,9645.03,Donacion,00005962329470194465,Santander,2024-04-03,960
9902529608,8433.3,Gasto,00005670661588718992,BANJERCITO,2023-07-03,573
8070694715,4492.78,Abono,00003348168950737679,AFIRME,2023-02-05,627
4853920581,7681.06,Deposito,00008742467311054222,Mifel,2024-03-06,550
6076771485,8120.57,Pago,00002757986289299054,DONDE,2024-07-05,1049
4091393036,3023.43,Gasto Medico,000010326306946887488,BANCOPPEL,2022-01-03,290
7044145826,6079.86,Deposito,00008799073892577247,ASP INTEGRA OPC,2023-04-01,631
10375648543,2021.17,Gasto Escolar,000010746521702482320,FONDEADORA,2022-08-05,585
10581875836,155.59,Prestamo,00002089855767322809,NAFIN,2022-01-03,788
2103594482,1177.12,Abono,00006921744436032890,AZTECA,2022-05-03,126
8416880245,7250.89,Abono,00002943453065975296,STP,2022-07-03,311
5167625030,7054.8,Gasto,00009070173278737716,TRANSFER,2022-01-02,8
8924658425,3800.31,Gasto,00008021671903560636,BANREGIO,2022-11-03,960
9129008116,2358.12,Gasto Escolar,00006044308896690599,ACTINVER,2022-04-02,1096
3272388068,9359.71,Gasto,00009654001042827326,HSBC,2022-01-05,693
6836116384,8418.03,Gasto Escolar,00003012163713222461,Santander,2022-02-03,316
8285054526,2766.12,Prestamo,00005742684717336037,BBASE,2022-05-03,960
5282707340,5766.43,Gasto Medico,00002126257059478495,ABC CAPITAL,2023-01-01,971
2947085331,1583.82,Prestamo,00004375653683029518,BABIEN,2024-01-01,1049
1196837409,4867.14,Donacion,00007060372043376950,BANCOPPEL,2023-05-06,782
5062145161,8706.15,Gasto Medico,00009159482156942472,ALTERNATIVOS,2024-10-01,1096
4125654546,2751.08,Donacion,00005906279028216698,INBURSA,2023-08-02,616
7104939948,8536.45,Donacion,00004217815001713134,BANJERCITO,2022-06-02,128
3790151264,5035.99,Pago,00004866776833515018,BAJIO,2023-08-04,234
6139511228,2693,Gasto,000010864663661358636,INBURSA,2023-02-02,363
9067425177,5370.62,Prestamo,00005793483984921146,002,2023-08-04,1121
8189335808,5665.32,Gasto Escolar,000010170358555409780,FONDEADORA,2022-07-01,864
7720596760,5044.92,Gasto Medico,000010176882205384468,Mifel,2023-03-03,174
1653010457,1950.58,Donacion,00006856487247529294,KLAR,2022-05-05,3
3049069503,6033.77,Prestamo,00004225481994750188,KLAR,2024-02-01,946
1597516495,3033.65,Abono,00007379008565974776,AFIRME,2023-03-04,1033
3238175125,1472.94,Donacion,00004141078437973017,BBASE,2025-01-03,986
8801348652,2999.66,Gasto,00001253744937693787,CAJA POP MEXICA,2022-03-02,389
3293927353,4236.5,Gasto Medico,000010269492032528192,BANAMEX,2023-07-03,494
7955006876,148.38,Gasto Escolar,000010995092464475664,ACTINVER,2025-01-01,815
4838130860,6592,Abono,00005453056533940243,BBVA MEXICO,2022-03-05,286
5272371383,2811.85,Donacion,00003411989176993181,SCOTIABANK,2024-09-04,627
7832402540,8895.38,Abono,00001325408350880611,AFIRME,2022-09-06,884
7567337021,6678.6,Pago,00008190671028806046,COMPARTAMOS,2022-08-05,1029
6816213033,497.48,Donacion,00002933888003967155,BANAMEX,2022-09-02,1033
2504749766,2185.92,Deposito,00005648294707679988,BANAMEX,2023-11-02,492
9506866555,3220.79,Pago,00002897938260137391,TRANSFER,2022-11-01,706
1773573827,5361.13,Gasto,00003978504689043666,Nafin,2025-01-04,957
9187687651,9838.97,Gasto Escolar,00005956519404686644,Mifel,2024-01-04,1033
1072368724,2410.11,Pago,00005119915111745240,ARCUS,2022-07-01,960
2366235394,827.83,Prestamo,00005114826420807258,CAJA POP MEXICA,2022-03-06,1119
9550005419,2296.81,Abono,00003097500132159324,ALTERNATIVOS,2024-08-01,760
3690742645,5312.54,Gasto Medico,00008373465596470037,HSBC,2024-11-02,1094
5308347629,5293.77,Donacion,00005588053065740585,ALTERNATIVOS,2022-05-01,1033
2564826884,6484.48,Gasto Medico,000010796618220025764,AFIRME,2024-02-02,957
10995578035,3145.16,Pago,00009288132389060344,BAJIO,2023-11-04,141
4089293773,4441.22,Gasto Medico,00006930036977182565,BANCOPPEL,2024-10-06,760
10055794219,660.41,Abono,00004292848222241773,Afirme,2022-09-01,1119
6924022861,5946.92,Donacion,00006153671840335290,CAJA POP MEXICA,2022-10-05,1025
6831938579,9192.06,Pago,00009994117491661076,DONDE,2024-03-02,960
6992817576,8705.85,Donacion,00004986071921196501,SPIN BY OXXO,2024-04-02,162
2760854330,3340.97,Gasto,00004135883858467223,COMPARTAMOS,2024-09-03,193
6664054758,9350.98,Prestamo,00003811375508341818,INBURSA,2023-01-02,256
10995535948,1600.6,Donacion,00001746884190582895,MERCADO PAGO W,2024-11-06,1130
4636134441,894.58,Gasto Medico,00007726115642637014,STP,2024-10-06,733
4541515374,9872.46,Gasto Escolar,00004980538008602632,NU MEXICO,2023-10-05,1011
2550803204,3094.15,Pago,00008914540565996715,NAFIN,2022-09-01,311
6410220287,2932.38,Gasto,00009701727698913042,ALTERNATIVOS,2024-11-06,86
10924386938,3196.19,Gasto,00005484306455131502,SCOTIABANK,2022-02-03,261
8790616719,4282.82,Gasto Medico,00009050355354554142,BANREGIO,2022-11-06,621
3627160844,1434.53,Gasto Escolar,00009536123116327804,INVEX,2024-02-01,815
1324100319,960.16,Gasto Escolar,00002309476801131388,BBVA MEXICO,2024-06-03,389
9550303737,8583.17,Gasto Escolar,00009586653944023640,LIBERTAD,2023-02-05,275
8184464137,5640.93,Pago,00001537275519617390,BBVA MEXICO,2022-08-01,174
9169638517,5484.37,Gasto Escolar,000010212312899963392,AZTECA,2023-01-06,1107
5145639194,1614.19,Gasto Medico,00004620107807991491,BBASE,2024-02-05,610
3095538474,721.53,Deposito,00001966562243216080,AFIRME,2023-05-03,628
6451875217,1627.23,Donacion,00005436634976161673,SANTANDER,2025-01-03,616
5291796045,9504.36,Abono,00002295130685674499,MIFEL,2023-05-04,1107
2634272287,6399.63,Gasto Medico,00004783692877745910,BAJIO,2024-04-05,668
6191552067,8902.15,Gasto Medico,00001462148094350889,ASP INTEGRA OPC,2023-02-04,788
2349732885,9782.3,Donacion,00006324857844392510,INVEX,2022-05-03,978
2152074602,7954.18,Deposito,00001475807896821181,NU MEXICO,2023-11-01,1025
1601925467,8546.2,Abono,00009631250416627530,DONDE,2024-01-01,462
2368872631,199.95,Gasto Medico,00003235478434181788,GBM,2023-04-06,1119
1704156643,5032.54,Prestamo,00004919238444799824,INBURSA,2022-09-06,908
3600666101,6109.64,Abono,00009831515748779128,DONDE,2025-01-03,162
5750398572,1046.4,Prestamo,00007573656252100624,MIFEL,2023-07-01,217
9236475014,6258.08,Gasto,00001741043567765573,NU MEXICO,2023-04-06,767
3943078073,2203.16,Donacion,000010685168458558024,ABC CAPITAL,2022-11-06,619
3894933296,4071.86,Abono,00007746537683103107,Invex,2024-01-01,389
6731975084,8754.05,Gasto Escolar,00007838489632972491,AFIRME,2022-02-06,985
6825067643,4662.43,Gasto Medico,00008378059402039432,ASP INTEGRA OPC,2024-08-01,721
5263649891,7764.79,Abono,000011021687741058384,BBVA MEXICO,2022-03-03,489
10790905725,2141.67,Gasto Medico,000010996343541700392,BANAMEX,2022-01-02,590
10394094579,631.31,Donacion,00005678387615196471,INBURSA,2024-03-05,563
5637059228,4687.52,Pago,000010165114945210304,MIFEL,2022-07-01,668
9180051243,4231.55,Gasto,00003794130518007325,MONEXCB,2023-02-01,984
7541824331,8625.15,Pago,00004490627597034617,AFIRME,2022-04-05,960
2080872413,2440.89,Prestamo,00002346423018767644,ASP INTEGRA OPC,2022-07-06,452
10827654373,6798.05,Gasto,00003411622475413497,INBURSA,2024-09-03,502
7073308274,1595.9,Deposito,00007574355193753521,NAFIN,2023-10-02,274
3159396695,4487.65,Prestamo,00001371995834645597,AUTOFIN,2024-01-02,274
3115263064,7227.47,Deposito,00006307742166076259,BANCOPPEL,2023-05-01,261
6438948109,7447.16,Abono,00008732762589065503,ARCUS,2023-01-03,986
10696939507,5356.25,Gasto,000010898968811113700,HSBC,2023-01-02,249
8674667087,38.47,Gasto Escolar,00001833892315316436,ASP INTEGRA OPC,2023-02-05,946
1860392056,3226.42,Gasto Escolar,00002815949203099583,CAJA POP MEXICA,2022-06-01,1011
6910337826,2686.81,Donacion,00003318061413244030,Santander,2022-01-06,81
6107039556,6630.96,Pago,00007389389935010641,FONDEADORA,2024-11-02,1127
9244727766,6707.7,Pago,000010452110593342212,BBVA MEXICO,2023-11-01,721
2413024295,7970.22,Gasto,00003315089717522798,BBASE,2023-06-04,590
5083393234,3101.72,Donacion,00001505865290358449,BANJERCITO,2024-06-01,884
8074556281,4939.93,Gasto Medico,00002306155863552500,COMPARTAMOS,2022-11-04,699
10285882912,9892.6,Gasto,00008416236205450888,COMPARTAMOS,2024-07-03,628
4053603455,8808.83,Deposito,00005365907009185148,002,2024-05-01,1119
10022108957,8541.66,Gasto Medico,000010845934896496184,SANTANDER,2022-01-01,616
7901936714,8201.24,Deposito,00006245958545697032,Santander,2023-04-02,1025
5895340293,1068.76,Abono,00001861368462333358,KLAR,2024-10-04,1073
1190639292,1902.16,Prestamo,00002195711151627472,BANREGIO,2024-04-01,389
1659446373,4904.78,Donacion,00007275145647117033,AZTECA,2024-03-01,864
9768257674,9266.76,Gasto,00004255677219272819,AUTOFIN,2024-10-01,1119
10905503984,8466.74,Pago,00002685298580820620,ARCUS,2023-01-01,903
5805819953,6902.74,Gasto Escolar,00006155162527075039,SANTANDER,2024-01-01,605
6757625163,7722.02,Gasto Escolar,00004043474243161264,FONDEADORA,2022-04-04,690
1755590638,5999.32,Gasto,00004306305523704194,CAJA POP MEXICA,2022-01-05,668
4731784446,1462.5,Pago,00005601943215825257,COMPARTAMOS,2023-11-05,297
10098257180,946.56,Donacion,00008544433833497362,ABC CAPITAL,2024-07-01,1033
3533786600,3424.58,Prestamo,00004502604967576957,TRANSFER,2024-04-05,234
